Date,Open,Close
2022-09-29,54.500000,55.430000
2022-09-30,55.700001,56.119999
2022-10-03,56.299999,56.880001
2022-10-04,58.910000,60.220001
2022-10-06,59.509998,59.830002
2022-10-07,60.410000,60.490002
2022-10-10,61.000000,58.250000
2022-10-11,57.980000,57.220001
2022-10-12,56.939999,57.150002
2022-10-13,56.900002,56.880001
2022-10-14,56.580002,55.820000
2022-10-17,56.000000,55.520000
2022-10-18,55.980000,55.860001
2022-10-19,56.000000,55.709999
2022-10-20,55.250000,55.810001
2022-10-21,55.980000,55.349998
2022-10-24,57.009998,56.930000
2022-10-25,56.950001,56.520000
2022-10-27,59.990002,57.369999
2022-10-28,57.759998,57.209999
2022-10-31,57.250000,57.110001
2022-11-01,57.689999,58.419998
2022-11-02,58.310001,58.369999
2022-11-03,58.369999,56.980000
2022-11-04,57.490002,58.320000
2022-11-07,59.619999,59.970001
2022-11-09,60.900002,60.730000
2022-11-10,60.730000,60.560001
2022-11-11,62.209999,61.580002
2022-11-14,61.450001,61.150002
2022-11-15,61.500000,61.779999
2022-11-16,61.500000,61.560001
2022-11-17,60.830002,60.580002
2022-11-18,60.840000,60.820000
2022-11-21,61.820000,59.930000
2022-11-22,60.400002,60.810001
2022-11-23,60.790001,60.770000
2022-11-24,61.000000,61.459999
2022-11-25,61.790001,61.090000
2022-11-28,60.099998,61.439999
2022-11-29,61.419998,61.209999
2022-11-30,61.380001,61.320000
2022-12-01,62.000000,62.529999
2022-12-02,62.889999,63.759998
2022-12-05,64.000000,65.110001
2022-12-06,64.389999,64.120003
2022-12-07,64.000000,63.830002
2022-12-08,64.980003,64.559998
2022-12-09,65.709999,65.279999
2022-12-12,65.000000,66.110001
2022-12-13,66.239998,66.089996
2022-12-14,66.510002,66.680000
2022-12-15,66.489998,65.570000
2022-12-16,65.680000,64.910004
2022-12-19,65.610001,66.120003
2022-12-20,65.900002,67.010002
2022-12-21,67.449997,67.389999
2022-12-22,67.510002,66.919998
2022-12-23,66.690002,66.760002
2022-12-26,66.849998,66.720001
2022-12-27,67.239998,67.970001
2022-12-28,67.790001,66.959999
2022-12-29,66.889999,66.959999
2022-12-30,67.680000,67.230003
2023-01-02,67.779999,67.669998
2023-01-03,67.980003,68.669998
2023-01-04,68.290001,68.730003
2023-01-05,67.889999,66.919998
2023-01-06,67.000000,66.879997
2023-01-09,67.510002,67.949997
2023-01-10,68.000000,67.080002
2023-01-11,67.080002,67.540001
2023-01-12,67.500000,67.150002
2023-01-13,67.209999,67.180000
2023-01-16,68.010002,68.260002
2023-01-17,68.449997,68.050003
2023-01-18,68.010002,68.199997
2023-01-19,68.070000,66.739998
2023-01-20,67.410004,67.589996
2023-01-23,67.870003,67.519997
2023-01-24,67.699997,67.309998
2023-01-25,67.300003,67.250000
2023-01-27,67.860001,67.470001
2023-01-30,67.459999,67.449997
2023-01-31,67.570000,66.980003
2023-02-01,67.750000,68.709999
2023-02-02,69.519997,70.599998
2023-02-03,69.480003,68.879997
2023-02-06,67.500000,66.919998
2023-02-07,66.699997,66.809998
2023-02-08,66.790001,66.839996
2023-02-09,66.839996,66.739998
2023-02-10,66.190002,66.040001
2023-02-13,66.000000,65.620003
2023-02-14,65.790001,65.559998
2023-02-15,65.470001,64.800003
2023-02-16,66.300003,64.980003
2023-02-17,65.040001,64.110001
2023-02-20,64.500000,65.330002
2023-02-21,67.300003,65.120003
2023-02-22,65.430000,65.220001
2023-02-23,64.889999,64.529999
2023-02-24,64.709999,63.900002
2023-02-27,63.959999,62.910000
2023-02-28,62.910000,62.480000
2023-03-01,63.419998,63.759998
2023-03-02,63.590000,63.209999
2023-03-03,63.779999,63.540001
2023-03-06,63.900002,63.720001
2023-03-08,62.500000,61.299999
2023-03-09,61.490002,60.939999
2023-03-10,60.980000,61.259998
2023-03-13,61.980000,63.099998
2023-03-14,64.660004,64.910004
2023-03-15,65.309998,65.400002
2023-03-16,65.519997,66.239998
2023-03-17,66.110001,65.889999
2023-03-20,66.820000,67.589996
2023-03-21,67.599998,67.360001
2023-03-22,67.269997,67.430000
2023-03-23,68.019997,68.260002
2023-03-24,68.559998,68.980003
2023-03-27,68.889999,68.419998
2023-03-28,68.580002,68.309998
2023-03-29,68.699997,69.199997
2023-03-31,70.110001,70.669998
2023-04-03,69.010002,70.389999
2023-04-05,72.599998,72.949997
2023-04-06,72.900002,73.220001
2023-04-10,72.980003,73.239998
2023-04-11,73.199997,73.570000
2023-04-12,74.199997,73.849998
2023-04-13,74.470001,74.860001
2023-04-17,74.860001,74.620003
2023-04-18,73.980003,73.680000
2023-04-19,73.919998,73.000000
2023-04-20,73.809998,74.570000
2023-04-21,74.580002,73.940002
2023-04-24,73.570000,73.669998
2023-04-25,74.040001,73.730003
2023-04-26,73.690002,73.510002
2023-04-27,73.099998,73.449997
2023-04-28,73.279999,73.080002
2023-05-02,73.080002,72.989998
2023-05-03,74.110001,74.410004
2023-05-04,75.050003,75.150002
2023-05-05,75.860001,75.930000
2023-05-08,75.389999,75.250000
2023-05-09,75.550003,75.230003
2023-05-10,75.739998,75.419998
2023-05-11,75.419998,73.889999
2023-05-12,71.900002,71.089996
2023-05-15,71.889999,71.830002
2023-05-16,71.879997,71.250000
2023-05-17,71.190002,70.949997
2023-05-18,70.989998,70.669998
2023-05-19,71.300003,71.209999
2023-05-22,71.690002,71.680000
2023-05-23,71.400002,69.919998
2023-05-24,70.400002,70.419998
2023-05-25,69.650002,69.720001
2023-05-26,69.620003,69.750000
2023-05-29,70.989998,70.199997
2023-05-30,70.209999,69.959999
2023-05-31,71.000000,70.180000
2023-06-01,70.489998,70.300003
2023-06-02,71.309998,71.480003
2023-06-05,71.120003,70.629997
2023-06-06,70.889999,70.730003
2023-06-07,72.849998,70.709999
2023-06-08,70.889999,71.059998
2023-06-09,72.110001,72.660004
2023-06-12,73.000000,72.349998
2023-06-13,72.269997,72.269997
2023-06-14,71.699997,71.480003
2023-06-15,71.139999,70.120003
2023-06-16,71.129997,71.489998
2023-06-19,71.790001,71.739998
2023-06-20,71.750000,71.449997
2023-06-21,71.500000,69.360001
2023-06-22,68.300003,68.089996
2023-06-23,66.989998,67.410004
2023-06-26,68.000000,68.480003
2023-06-27,69.879997,68.800003
2023-06-28,68.800003,68.379997
2023-06-30,68.540001,67.570000
2023-07-03,68.250000,68.500000
2023-07-04,68.760002,69.019997
2023-07-05,68.940002,68.919998
2023-07-06,69.510002,69.739998
2023-07-07,68.980003,68.940002
2023-07-10,72.389999,69.650002
2023-07-11,73.129997,70.000000
2023-07-12,70.089996,69.889999
2023-07-13,71.830002,72.150002
2023-07-14,73.500000,73.610001
2023-07-17,73.529999,73.809998
2023-07-18,73.879997,74.050003
2023-07-19,74.050003,74.419998
2023-07-20,74.680000,74.760002
2023-07-21,74.150002,73.449997
2023-07-24,73.650002,73.230003
2023-07-25,73.279999,73.169998
2023-07-26,73.410004,73.580002
2023-07-27,74.220001,74.150002
2023-07-28,72.800003,72.400002
2023-07-31,73.739998,72.680000
2023-08-01,73.510002,73.370003
2023-08-02,73.099998,72.970001
2023-08-03,72.970001,71.139999
2023-08-04,71.230003,71.139999
2023-08-07,71.150002,71.040001
2023-08-08,70.489998,70.320000
2023-08-09,71.129997,69.410004
2023-08-10,69.610001,69.480003
2023-08-11,72.180000,69.250000
2023-08-14,69.199997,69.320000
2023-08-16,69.330002,69.680000
2023-08-17,69.690002,69.169998
2023-08-18,69.599998,69.629997
2023-08-21,69.699997,69.730003
2023-08-22,70.610001,70.949997
2023-08-23,71.180000,71.620003
2023-08-24,72.000000,72.540001
2023-08-25,71.989998,72.550003
2023-08-28,72.559998,72.480003
2023-08-29,72.709999,72.690002
2023-08-30,73.349998,73.480003
2023-08-31,73.500000,73.290001
2023-09-01,73.300003,73.550003
2023-09-04,73.599998,72.430000
2023-09-05,72.199997,71.230003
2023-09-06,71.480003,71.120003
2023-09-07,70.400002,70.400002
2023-09-08,70.410004,70.169998
2023-09-11,70.360001,70.610001
2023-09-12,70.610001,70.290001
2023-09-13,70.290001,70.050003
2023-09-14,70.059998,69.260002
2023-09-15,70.019997,70.730003
2023-09-18,71.360001,71.080002
2023-09-20,71.000000,71.080002
2023-09-21,71.089996,70.930000
2023-09-22,71.330002,71.830002
2023-09-25,71.889999,71.709999
2023-09-26,70.550003,70.529999
2023-09-27,70.000000,69.970001
2023-09-28,69.500000,69.550003
2023-09-29,70.239998,70.559998
2023-10-03,67.480003,67.730003
2023-10-04,69.500000,67.059998
2023-10-05,67.000000,67.389999
2023-10-06,67.290001,68.250000
2023-10-09,68.500000,69.309998
2023-10-10,69.309998,69.449997
2023-10-11,70.099998,69.519997
2023-10-12,69.790001,68.900002
2023-10-13,68.680000,68.690002
2023-10-16,70.389999,69.720001
2023-10-17,69.790001,69.800003
2023-10-18,70.309998,70.849998
2023-10-19,70.489998,70.279999
2023-10-20,70.500000,70.760002
2023-10-23,70.760002,70.919998
2023-10-25,70.480003,70.010002
2023-10-26,70.300003,70.589996
2023-10-27,70.449997,70.169998
2023-10-30,70.610001,70.849998
2023-10-31,70.900002,71.040001
2023-11-01,69.989998,69.709999
2023-11-02,70.389999,70.680000
2023-11-03,70.180000,69.820000
2023-11-06,70.790001,70.769997
2023-11-07,70.389999,70.040001
2023-11-08,70.040001,69.370003
2023-11-09,69.290001,69.220001
2023-11-10,69.709999,69.690002
2023-11-13,68.779999,68.629997
2023-11-15,68.300003,70.860001
2023-11-16,70.980003,71.419998
2023-11-17,69.300003,72.269997
2023-11-20,72.260002,71.580002
2023-11-21,71.989998,71.580002
2023-11-22,71.589996,72.180000
2023-11-23,75.790001,71.900002
2023-11-24,71.900002,71.870003
2023-11-28,72.900002,73.410004
2023-11-29,73.739998,74.080002
2023-11-30,74.139999,74.610001
2023-12-01,74.889999,75.209999
2023-12-04,75.220001,75.150002
2023-12-05,74.260002,73.639999
2023-12-06,73.820000,73.040001
2023-12-07,72.599998,72.820000
2023-12-08,72.769997,72.440002
2023-12-11,71.389999,70.349998
2023-12-12,70.510002,70.260002
2023-12-13,70.110001,69.690002
2023-12-14,71.510002,72.570000
2023-12-15,72.629997,72.820000
2023-12-18,72.790001,72.510002
2023-12-19,72.480003,72.379997
2023-12-20,73.599998,72.660004
2023-12-21,73.000000,73.139999
2023-12-22,73.370003,73.480003
2023-12-26,73.480003,73.309998
2023-12-27,73.290001,73.059998
2023-12-28,73.360001,73.389999
2023-12-29,73.300003,72.180000
2024-01-01,72.800003,72.480003
2024-01-02,72.500000,73.010002
2024-01-03,72.400002,71.589996
2024-01-04,70.900002,70.690002
2024-01-05,70.989998,70.529999
2024-01-08,70.989998,70.419998
2024-01-09,70.879997,70.870003
2024-01-10,70.870003,70.489998
2024-01-11,70.500000,70.430000
2024-01-12,70.430000,70.250000
2024-01-15,70.250000,70.250000
2024-01-16,71.000000,70.699997
2024-01-17,70.709999,70.070000
2024-01-18,70.070000,69.849998
2024-01-19,70.029999,70.160004
2024-01-23,70.099998,69.430000
2024-01-24,69.660004,70.129997
2024-01-25,70.040001,70.120003
2024-01-29,70.389999,70.430000
2024-01-30,70.900002,70.779999
2024-01-31,70.779999,70.589996
2024-02-01,70.599998,69.980003
2024-02-02,70.680000,70.790001
2024-02-05,70.790001,69.220001
2024-02-06,69.099998,69.000000
2024-02-07,69.580002,68.849998
2024-02-08,68.889999,68.900002
2024-02-09,69.320000,69.540001
2024-02-12,69.550003,69.870003
2024-02-13,69.779999,70.019997
2024-02-14,68.400002,67.919998
2024-02-15,68.720001,69.129997
2024-02-16,69.900002,69.910004
2024-02-19,70.110001,70.010002
2024-02-20,69.790001,69.800003
2024-02-21,70.089996,69.669998
2024-02-22,69.389999,69.660004
2024-02-23,69.129997,68.769997
2024-02-26,69.470001,68.860001
2024-02-27,68.900002,68.680000
2024-02-28,67.019997,68.010002
2024-02-29,68.389999,68.290001
2024-03-01,68.739998,68.839996
2024-03-04,69.980003,69.650002
2024-03-05,70.160004,71.059998
2024-03-06,71.040001,70.660004
2024-03-07,71.000000,71.269997
2024-03-11,72.330002,71.769997
2024-03-12,71.769997,71.949997
2024-03-13,71.589996,71.260002
2024-03-14,72.059998,72.550003
2024-03-15,72.559998,72.730003
2024-03-18,72.599998,72.660004
2024-03-19,72.889999,72.430000
2024-03-20,72.720001,72.489998
2024-03-21,73.260002,73.779999
2024-03-22,72.680000,72.470001
2024-03-26,72.550003,72.830002
2024-03-27,72.500000,72.339996
2024-03-28,72.419998,72.419998
2024-04-01,73.550003,74.029999
2024-04-02,74.400002,75.040001
2024-04-03,76.059998,76.169998
2024-04-04,77.110001,78.029999
2024-04-05,77.800003,77.870003
2024-04-08,79.300003,80.529999
2024-04-09,80.980003,81.010002
2024-04-10,81.470001,80.919998
2024-04-12,82.500000,82.860001
2024-04-15,81.980003,81.459999
2024-04-16,82.019997,81.830002
2024-04-18,81.830002,81.790001
2024-04-19,81.970001,81.550003
2024-04-22,80.830002,80.279999
2024-04-23,78.570000,78.570000
2024-04-24,79.599998,79.110001
2024-04-25,78.610001,79.339996
2024-04-26,79.690002,79.779999
2024-04-29,79.449997,79.430000
2024-04-30,78.989998,78.559998
2024-05-02,78.559998,78.430000
2024-05-03,78.610001,78.660004
2024-05-06,79.599998,79.779999
2024-05-07,80.050003,80.059998
2024-05-08,80.120003,79.779999
2024-05-09,80.500000,80.550003
2024-05-10,81.900002,83.010002
2024-05-13,82.500000,81.970001
2024-05-14,82.360001,82.570000
2024-05-15,82.599998,83.089996
2024-05-16,84.199997,84.339996
2024-05-17,84.489998,84.800003
2024-05-21,90.320000,91.029999
2024-05-22,91.050003,90.809998
2024-05-23,88.940002,88.059998
2024-05-24,87.639999,88.010002
2024-05-27,88.419998,88.970001
2024-05-28,91.120003,91.199997
2024-05-29,92.330002,92.459999
2024-05-30,91.699997,90.849998
2024-05-31,90.000000,90.599998
2024-06-03,88.440002,88.120003
2024-06-04,89.000000,87.309998
2024-06-05,87.000000,86.769997
2024-06-06,89.349998,88.839996
2024-06-07,90.330002,89.379997
2024-06-10,87.199997,87.339996
2024-06-11,86.400002,86.209999
2024-06-12,87.129997,86.820000
2024-06-13,86.489998,86.580002
2024-06-14,86.239998,86.110001
2024-06-18,87.480003,86.260002
2024-06-19,87.480003,86.919998
2024-06-20,87.809998,88.500000
2024-06-21,89.010002,88.699997
2024-06-24,87.290001,86.989998
2024-06-25,86.739998,86.809998
2024-06-26,85.589996,85.269997
2024-06-27,86.000000,85.059998
2024-06-28,85.889999,85.900002
2024-07-01,87.000000,85.580002
2024-07-02,85.660004,85.949997
2024-07-03,86.900002,87.440002
2024-07-04,88.470001,87.889999
2024-07-05,88.690002,88.680000
2024-07-08,100.000000,89.440002
2024-07-09,89.489998,89.860001
2024-07-10,89.550003,89.699997
2024-07-11,90.199997,90.029999
2024-07-12,90.169998,89.610001
2024-07-15,89.919998,89.400002
2024-07-16,89.779999,89.779999
2024-07-18,89.239998,89.430000
2024-07-19,88.190002,86.910004
2024-07-22,86.989998,86.300003
2024-07-23,86.900002,83.510002
2024-07-24,86.010002,82.910004
2024-07-25,82.709999,79.870003
2024-07-26,79.900002,79.800003
2024-07-29,81.010002,80.360001
2024-07-30,79.989998,80.000000
2024-07-31,81.010002,81.839996
2024-08-01,82.050003,82.339996
2024-08-02,82.000000,82.040001
2024-08-05,82.050003,78.940002
2024-08-06,79.160004,77.290001
2024-08-07,78.989998,78.570000
2024-08-08,78.500000,77.349998
2024-08-09,79.360001,78.699997
2024-08-12,78.209999,79.839996
2024-08-13,79.650002,79.309998
2024-08-14,79.480003,79.620003
2024-08-16,79.949997,80.010002
2024-08-19,81.410004,82.000000
2024-08-20,82.330002,83.370003
2024-08-21,82.989998,82.949997
2024-08-22,83.089996,82.900002
2024-08-23,82.250000,82.480003
2024-08-26,82.800003,84.129997
2024-08-27,83.989998,83.989998
2024-08-28,84.180000,83.290001
2024-08-29,83.309998,83.279999
2024-08-30,83.279999,83.070000
2024-09-02,80.879997,80.889999
2024-09-03,80.839996,80.519997
2024-09-04,79.879997,79.389999
2024-09-05,79.809998,81.080002
2024-09-06,81.279999,81.320000
2024-09-09,80.199997,79.769997
2024-09-10,79.989998,80.339996
2024-09-11,80.599998,81.290001
2024-09-12,81.290001,81.230003
2024-09-13,83.559998,84.120003
2024-09-16,85.699997,86.239998
2024-09-17,86.139999,85.379997
2024-09-18,85.190002,84.959999
2024-09-19,84.900002,86.610001
2024-09-20,86.099998,86.480003
2024-09-23,86.480003,85.349998
2024-09-24,86.220001,86.129997
2024-09-25,88.010002,88.110001
2024-09-26,88.800003,88.989998
2024-09-27,88.980003,88.339996
2024-09-30,87.989998,88.040001
2024-10-01,87.639999,87.669998
2024-10-03,88.199997,88.449997
2024-10-04,89.500000,89.860001
2024-10-07,90.300003,89.430000
2024-10-08,88.489998,87.660004
2024-10-09,86.290001,86.330002
2024-10-10,86.699997,86.250000
2024-10-11,86.129997,87.709999
2024-10-14,87.820000,88.389999
2024-10-15,87.949997,87.629997
2024-10-16,88.949997,89.260002
2024-10-17,88.690002,88.589996
2024-10-18,89.330002,89.809998
2024-10-21,94.120003,94.639999
2024-10-22,94.839996,94.879997
2024-10-23,95.620003,96.110001
2024-10-24,94.580002,95.120003
2024-10-25,93.480003,92.650002
2024-10-28,93.230003,93.629997
2024-10-29,94.570000,95.339996
2024-10-30,95.410004,95.669998
2024-10-31,94.400002,94.269997
2024-11-01,94.269997,94.269997
2024-11-04,92.489998,92.250000
2024-11-05,91.570000,91.709999
2024-11-06,90.989998,90.709999
2024-11-07,88.699997,87.989998
2024-11-08,89.019997,89.129997
2024-11-11,88.470001,88.480003
2024-11-12,87.180000,85.860001
2024-11-13,87.220001,87.610001
2024-11-14,85.910004,84.660004
2024-11-18,86.430000,86.919998
2024-11-19,88.220001,88.820000
2024-11-21,87.970001,88.099998
2024-11-22,87.989998,88.440002
2024-11-25,87.440002,86.870003
2024-11-26,85.959999,86.010002
2024-11-27,86.440002,86.589996
2024-11-28,85.190002,85.150002
2024-11-29,86.239998,86.919998
2024-12-02,86.290001,86.040001
2024-12-03,86.849998,87.629997
2024-12-04,87.980003,87.540001
2024-12-05,88.370003,88.550003
2024-12-06,88.680000,88.489998
2024-12-09,88.190002,88.709999
2024-12-10,90.669998,90.110001
2024-12-11,90.989998,90.050003
2024-12-12,91.169998,91.269997
2024-12-13,88.180000,87.250000
2024-12-16,86.989998,87.269997
2024-12-17,87.269997,86.379997
2024-12-18,86.839996,86.730003
2024-12-19,84.989998,84.680000
2024-12-20,83.489998,82.949997
2024-12-23,84.919998,85.489998
2024-12-24,85.800003,85.300003
2024-12-26,85.949997,85.430000
2024-12-27,85.489998,85.709999
2024-12-30,86.849998,84.949997
2024-12-31,83.870003,83.730003
2025-01-01,83.589996,83.849998
2025-01-02,84.690002,84.839996
2025-01-03,85.949997,85.860001
2025-01-06,85.589996,85.930000
2025-01-07,86.720001,87.070000
2025-01-08,87.040001,87.199997
2025-01-09,87.570000,87.269997
2025-01-10,88.500000,87.540001
2025-01-13,87.790001,87.290001
2025-01-14,86.180000,86.269997
2025-01-15,86.699997,87.320000
2025-01-16,88.510002,88.949997
2025-01-17,88.379997,87.650002
2025-01-20,87.379997,87.730003
2025-01-21,88.019997,87.809998
2025-01-22,88.220001,88.610001
2025-01-23,88.500000,87.849998
2025-01-24,88.400002,88.669998
2025-01-27,87.839996,87.589996
2025-01-28,87.180000,87.099998
2025-01-29,87.750000,88.010002
2025-01-30,88.809998,89.500000
2025-01-31,90.019997,90.669998
2025-02-01,90.989998,90.110001
2025-02-03,90.000000,90.529999
2025-02-04,91.000000,91.089996
2025-02-05,92.029999,93.029999
2025-02-06,92.639999,91.839996
2025-02-07,92.120003,92.730003
2025-02-10,92.449997,92.949997
2025-02-11,92.279999,91.370003
2025-02-12,91.370003,91.290001
2025-02-13,92.250000,92.750000
2025-02-14,93.150002,94.709999
2025-02-17,93.989998,92.860001
2025-02-18,92.660004,93.209999
2025-02-19,93.739998,94.559998
2025-02-20,94.480003,94.559998
2025-02-21,94.180000,94.059998
2025-02-24,93.900002,93.209999
2025-02-25,93.199997,92.910004
2025-02-27,92.699997,91.970001
2025-02-28,90.989998,90.459999
2025-03-03,91.000000,91.410004
2025-03-04,92.250000,92.529999
2025-03-05,93.150002,93.290001
2025-03-06,93.639999,93.519997
2025-03-07,94.000000,94.089996
2025-03-10,94.949997,94.099998
2025-03-11,93.400002,93.650002
2025-03-12,94.410004,94.970001
2025-03-13,95.180000,95.209999
2025-03-17,96.739998,96.480003
2025-03-18,96.480003,96.480003
2025-03-19,97.650002,96.410004
2025-03-20,96.779999,95.839996
2025-03-21,95.180000,94.180000
2025-03-24,94.250000,94.180000
2025-03-25,94.180000,94.570000
2025-03-26,95.339996,95.739998
2025-03-27,96.800003,95.900002
2025-03-28,97.019997,97.599998
2025-04-01,97.949997,96.720001
2025-04-02,96.699997,96.849998
2025-04-03,95.379997,93.290001
2025-04-04,90.480003,89.720001
2025-04-07,86.019997,87.029999
2025-04-08,87.750000,87.440002
2025-04-09,87.230003,87.970001
2025-04-11,89.730003,90.370003
2025-04-15,91.809998,92.220001
2025-04-16,92.500000,93.800003
2025-04-17,92.989998,92.160004
2025-04-21,92.709999,93.000000
2025-04-22,93.139999,92.349998
2025-04-23,92.980003,93.540001
2025-04-24,94.209999,94.650002
2025-04-25,94.970001,94.650002
2025-04-28,94.949997,93.160004
2025-04-29,93.010002,94.669998
2025-04-30,93.879997,91.620003
2025-05-02,91.620003,91.519997
2025-05-05,91.080002,91.410004
2025-05-06,92.629997,93.019997
2025-05-07,93.290001,92.779999
2025-05-08,92.760002,92.589996
2025-05-09,92.589996,93.029999
2025-05-12,92.879997,91.440002
2025-05-13,93.449997,93.910004
2025-05-14,92.989998,93.330002
2025-05-15,91.559998,91.500000
2025-05-16,92.320000,92.269997
2025-05-19,92.330002,92.809998
2025-05-20,92.169998,92.510002
2025-05-21,94.040001,94.260002
2025-05-22,95.160004,94.449997
2025-05-23,94.489998,94.019997
2025-05-26,94.940002,94.550003
2025-05-27,94.529999,94.050003
2025-05-28,94.430000,94.889999
2025-05-29,94.589996,94.629997
2025-05-30,94.440002,94.349998
2025-06-02,94.330002,94.620003
2025-06-03,96.199997,97.160004
2025-06-04,98.000000,98.099998
2025-06-05,98.570000,100.720001
