Date,Type,Price
2023-12-22,Open,73.370003
2023-12-22,Close,73.480003
2023-12-26,Open,73.480003
2023-12-26,Close,73.309998
2023-12-27,Open,73.290001
2023-12-27,Close,73.059998
2023-12-28,Open,73.360001
2023-12-28,Close,73.389999
2023-12-29,Open,73.300003
2023-12-29,Close,72.180000
2024-01-01,Open,72.800003
2024-01-01,Close,72.480003
2024-01-02,Open,72.500000
2024-01-02,Close,73.010002
2024-01-03,Open,72.400002
2024-01-03,Close,71.589996
2024-01-04,Open,70.900002
2024-01-04,Close,70.690002
2024-01-05,Open,70.989998
2024-01-05,Close,70.529999
2024-01-08,Open,70.989998
2024-01-08,Close,70.419998
2024-01-09,Open,70.879997
2024-01-09,Close,70.870003
2024-01-10,Open,70.870003
2024-01-10,Close,70.489998
2024-01-11,Open,70.500000
2024-01-11,Close,70.430000
2024-01-12,Open,70.430000
2024-01-12,Close,70.250000
2024-01-15,Open,70.250000
2024-01-15,Close,70.250000
2024-01-16,Open,71.000000
2024-01-16,Close,70.699997
2024-01-17,Open,70.709999
2024-01-17,Close,70.070000
2024-01-18,Open,70.070000
2024-01-18,Close,69.849998
2024-01-19,Open,70.029999
2024-01-19,Close,70.160004
2024-01-23,Open,70.099998
2024-01-23,Close,69.430000
2024-01-24,Open,69.660004
2024-01-24,Close,70.129997
2024-01-25,Open,70.040001
2024-01-25,Close,70.120003
2024-01-29,Open,70.389999
2024-01-29,Close,70.430000
2024-01-30,Open,70.900002
2024-01-30,Close,70.779999
2024-01-31,Open,70.779999
2024-01-31,Close,70.589996
2024-02-01,Open,70.599998
2024-02-01,Close,69.980003
2024-02-02,Open,70.680000
2024-02-02,Close,70.790001
2024-02-05,Open,70.790001
2024-02-05,Close,69.220001
2024-02-06,Open,69.099998
2024-02-06,Close,69.000000
2024-02-07,Open,69.580002
2024-02-07,Close,68.849998
2024-02-08,Open,68.889999
2024-02-08,Close,68.900002
2024-02-09,Open,69.320000
2024-02-09,Close,69.540001
2024-02-12,Open,69.550003
2024-02-12,Close,69.870003
2024-02-13,Open,69.779999
2024-02-13,Close,70.019997
2024-02-14,Open,68.400002
2024-02-14,Close,67.919998
2024-02-15,Open,68.720001
2024-02-15,Close,69.129997
2024-02-16,Open,69.900002
2024-02-16,Close,69.910004
2024-02-19,Open,70.110001
2024-02-19,Close,70.010002
2024-02-20,Open,69.790001
2024-02-20,Close,69.800003
2024-02-21,Open,70.089996
2024-02-21,Close,69.669998
2024-02-22,Open,69.389999
2024-02-22,Close,69.660004
2024-02-23,Open,69.129997
2024-02-23,Close,68.769997
2024-02-26,Open,69.470001
2024-02-26,Close,68.860001
2024-02-27,Open,68.900002
2024-02-27,Close,68.680000
2024-02-28,Open,67.019997
2024-02-28,Close,68.010002
2024-02-29,Open,68.389999
2024-02-29,Close,68.290001
2024-03-01,Open,68.739998
2024-03-01,Close,68.839996
2024-03-04,Open,69.980003
2024-03-04,Close,69.650002
2024-03-05,Open,70.160004
2024-03-05,Close,71.059998
2024-03-06,Open,71.040001
2024-03-06,Close,70.660004
2024-03-07,Open,71.000000
2024-03-07,Close,71.269997
2024-03-11,Open,72.330002
2024-03-11,Close,71.769997
2024-03-12,Open,71.769997
2024-03-12,Close,71.949997
2024-03-13,Open,71.589996
2024-03-13,Close,71.260002
2024-03-14,Open,72.059998
2024-03-14,Close,72.550003
2024-03-15,Open,72.559998
2024-03-15,Close,72.730003
2024-03-18,Open,72.599998
2024-03-18,Close,72.660004
2024-03-19,Open,72.889999
2024-03-19,Close,72.430000
2024-03-20,Open,72.720001
2024-03-20,Close,72.489998
2024-03-21,Open,73.260002
2024-03-21,Close,73.779999
2024-03-22,Open,72.680000
2024-03-22,Close,72.470001
2024-03-26,Open,72.550003
2024-03-26,Close,72.830002
2024-03-27,Open,72.500000
2024-03-27,Close,72.339996
2024-03-28,Open,72.419998
2024-03-28,Close,72.419998
2024-04-01,Open,73.550003
2024-04-01,Close,74.029999
2024-04-02,Open,74.400002
2024-04-02,Close,75.040001
2024-04-03,Open,76.059998
2024-04-03,Close,76.169998
2024-04-04,Open,77.110001
2024-04-04,Close,78.029999
2024-04-05,Open,77.800003
2024-04-05,Close,77.870003
2024-04-08,Open,79.300003
2024-04-08,Close,80.529999
2024-04-09,Open,80.980003
2024-04-09,Close,81.010002
2024-04-10,Open,81.470001
2024-04-10,Close,80.919998
2024-04-12,Open,82.500000
2024-04-12,Close,82.860001
2024-04-15,Open,81.980003
2024-04-15,Close,81.459999
2024-04-16,Open,82.019997
2024-04-16,Close,81.830002
2024-04-18,Open,81.830002
2024-04-18,Close,81.790001
2024-04-19,Open,81.970001
2024-04-19,Close,81.550003
2024-04-22,Open,80.830002
2024-04-22,Close,80.279999
2024-04-23,Open,78.570000
2024-04-23,Close,78.570000
2024-04-24,Open,79.599998
2024-04-24,Close,79.110001
2024-04-25,Open,78.610001
2024-04-25,Close,79.339996
2024-04-26,Open,79.690002
2024-04-26,Close,79.779999
2024-04-29,Open,79.449997
2024-04-29,Close,79.430000
2024-04-30,Open,78.989998
2024-04-30,Close,78.559998
2024-05-02,Open,78.559998
2024-05-02,Close,78.430000
2024-05-03,Open,78.610001
2024-05-03,Close,78.660004
2024-05-06,Open,79.599998
2024-05-06,Close,79.779999
2024-05-07,Open,80.050003
2024-05-07,Close,80.059998
2024-05-08,Open,80.120003
2024-05-08,Close,79.779999
2024-05-09,Open,80.500000
2024-05-09,Close,80.550003
2024-05-10,Open,81.900002
2024-05-10,Close,83.010002
2024-05-13,Open,82.500000
2024-05-13,Close,81.970001
2024-05-14,Open,82.360001
2024-05-14,Close,82.570000
2024-05-15,Open,82.599998
2024-05-15,Close,83.089996
2024-05-16,Open,84.199997
2024-05-16,Close,84.339996
2024-05-17,Open,84.489998
2024-05-17,Close,84.800003
2024-05-21,Open,90.320000
2024-05-21,Close,91.029999
2024-05-22,Open,91.050003
2024-05-22,Close,90.809998
2024-05-23,Open,88.940002
2024-05-23,Close,88.059998
2024-05-24,Open,87.639999
2024-05-24,Close,88.010002
2024-05-27,Open,88.419998
2024-05-27,Close,88.970001
2024-05-28,Open,91.120003
2024-05-28,Close,91.199997
2024-05-29,Open,92.330002
2024-05-29,Close,92.459999
2024-05-30,Open,91.699997
2024-05-30,Close,90.849998
2024-05-31,Open,90.000000
2024-05-31,Close,90.599998
2024-06-03,Open,88.440002
2024-06-03,Close,88.120003
2024-06-04,Open,89.000000
2024-06-04,Close,87.309998
2024-06-05,Open,87.000000
2024-06-05,Close,86.769997
2024-06-06,Open,89.349998
2024-06-06,Close,88.839996
2024-06-07,Open,90.330002
2024-06-07,Close,89.379997
2024-06-10,Open,87.199997
2024-06-10,Close,87.339996
2024-06-11,Open,86.400002
2024-06-11,Close,86.209999
2024-06-12,Open,87.129997
2024-06-12,Close,86.820000
2024-06-13,Open,86.489998
2024-06-13,Close,86.580002
2024-06-14,Open,86.239998
2024-06-14,Close,86.110001
2024-06-18,Open,87.480003
2024-06-18,Close,86.260002
2024-06-19,Open,87.480003
2024-06-19,Close,86.919998
2024-06-20,Open,87.809998
2024-06-20,Close,88.500000
2024-06-21,Open,89.010002
2024-06-21,Close,88.699997
2024-06-24,Open,87.290001
2024-06-24,Close,86.989998
2024-06-25,Open,86.739998
2024-06-25,Close,86.809998
2024-06-26,Open,85.589996
2024-06-26,Close,85.269997
2024-06-27,Open,86.000000
2024-06-27,Close,85.059998
2024-06-28,Open,85.889999
2024-06-28,Close,85.900002
2024-07-01,Open,87.000000
2024-07-01,Close,85.580002
2024-07-02,Open,85.660004
2024-07-02,Close,85.949997
2024-07-03,Open,86.900002
2024-07-03,Close,87.440002
2024-07-04,Open,88.470001
2024-07-04,Close,87.889999
2024-07-05,Open,88.690002
2024-07-05,Close,88.680000
2024-07-08,Open,100.000000
2024-07-08,Close,89.440002
2024-07-09,Open,89.489998
2024-07-09,Close,89.860001
2024-07-10,Open,89.550003
2024-07-10,Close,89.699997
2024-07-11,Open,90.199997
2024-07-11,Close,90.029999
2024-07-12,Open,90.169998
2024-07-12,Close,89.610001
2024-07-15,Open,89.919998
2024-07-15,Close,89.400002
2024-07-16,Open,89.779999
2024-07-16,Close,89.779999
2024-07-18,Open,89.239998
2024-07-18,Close,89.430000
2024-07-19,Open,88.190002
2024-07-19,Close,86.910004
2024-07-22,Open,86.989998
2024-07-22,Close,86.300003
2024-07-23,Open,86.900002
2024-07-23,Close,83.510002
2024-07-24,Open,86.010002
2024-07-24,Close,82.910004
2024-07-25,Open,82.709999
2024-07-25,Close,79.870003
2024-07-26,Open,79.900002
2024-07-26,Close,79.800003
2024-07-29,Open,81.010002
2024-07-29,Close,80.360001
2024-07-30,Open,79.989998
2024-07-30,Close,80.000000
2024-07-31,Open,81.010002
2024-07-31,Close,81.839996
2024-08-01,Open,82.050003
2024-08-01,Close,82.339996
2024-08-02,Open,82.000000
2024-08-02,Close,82.040001
2024-08-05,Open,82.050003
2024-08-05,Close,78.940002
2024-08-06,Open,79.160004
2024-08-06,Close,77.290001
2024-08-07,Open,78.989998
2024-08-07,Close,78.570000
2024-08-08,Open,78.500000
2024-08-08,Close,77.349998
2024-08-09,Open,79.360001
2024-08-09,Close,78.699997
2024-08-12,Open,78.209999
2024-08-12,Close,79.839996
2024-08-13,Open,79.650002
2024-08-13,Close,79.309998
2024-08-14,Open,79.480003
2024-08-14,Close,79.620003
2024-08-16,Open,79.949997
2024-08-16,Close,80.010002
2024-08-19,Open,81.410004
2024-08-19,Close,82.000000
2024-08-20,Open,82.330002
2024-08-20,Close,83.370003
2024-08-21,Open,82.989998
2024-08-21,Close,82.949997
2024-08-22,Open,83.089996
2024-08-22,Close,82.900002
2024-08-23,Open,82.250000
2024-08-23,Close,82.480003
2024-08-26,Open,82.800003
2024-08-26,Close,84.129997
2024-08-27,Open,83.989998
2024-08-27,Close,83.989998
2024-08-28,Open,84.180000
2024-08-28,Close,83.290001
2024-08-29,Open,83.309998
2024-08-29,Close,83.279999
2024-08-30,Open,83.279999
2024-08-30,Close,83.070000
2024-09-02,Open,80.879997
2024-09-02,Close,80.889999
2024-09-03,Open,80.839996
2024-09-03,Close,80.519997
2024-09-04,Open,79.879997
2024-09-04,Close,79.389999
2024-09-05,Open,79.809998
2024-09-05,Close,81.080002
2024-09-06,Open,81.279999
2024-09-06,Close,81.320000
2024-09-09,Open,80.199997
2024-09-09,Close,79.769997
2024-09-10,Open,79.989998
2024-09-10,Close,80.339996
2024-09-11,Open,80.599998
2024-09-11,Close,81.290001
2024-09-12,Open,81.290001
2024-09-12,Close,81.230003
2024-09-13,Open,83.559998
2024-09-13,Close,84.120003
2024-09-16,Open,85.699997
2024-09-16,Close,86.239998
2024-09-17,Open,86.139999
2024-09-17,Close,85.379997
2024-09-18,Open,85.190002
2024-09-18,Close,84.959999
2024-09-19,Open,84.900002
2024-09-19,Close,86.610001
2024-09-20,Open,86.099998
2024-09-20,Close,86.480003
2024-09-23,Open,86.480003
2024-09-23,Close,85.349998
2024-09-24,Open,86.220001
2024-09-24,Close,86.129997
2024-09-25,Open,88.010002
2024-09-25,Close,88.110001
2024-09-26,Open,88.800003
2024-09-26,Close,88.989998
2024-09-27,Open,88.980003
2024-09-27,Close,88.339996
2024-09-30,Open,87.989998
2024-09-30,Close,88.040001
2024-10-01,Open,87.639999
2024-10-01,Close,87.669998
2024-10-03,Open,88.199997
2024-10-03,Close,88.449997
2024-10-04,Open,89.500000
2024-10-04,Close,89.860001
2024-10-07,Open,90.300003
2024-10-07,Close,89.430000
2024-10-08,Open,88.489998
2024-10-08,Close,87.660004
2024-10-09,Open,86.290001
2024-10-09,Close,86.330002
2024-10-10,Open,86.699997
2024-10-10,Close,86.250000
2024-10-11,Open,86.129997
2024-10-11,Close,87.709999
2024-10-14,Open,87.820000
2024-10-14,Close,88.389999
2024-10-15,Open,87.949997
2024-10-15,Close,87.629997
2024-10-16,Open,88.949997
2024-10-16,Close,89.260002
2024-10-17,Open,88.690002
2024-10-17,Close,88.589996
2024-10-18,Open,89.330002
2024-10-18,Close,89.809998
2024-10-21,Open,94.120003
2024-10-21,Close,94.639999
2024-10-22,Open,94.839996
2024-10-22,Close,94.879997
2024-10-23,Open,95.620003
2024-10-23,Close,96.110001
2024-10-24,Open,94.580002
2024-10-24,Close,95.120003
2024-10-25,Open,93.480003
2024-10-25,Close,92.650002
2024-10-28,Open,93.230003
2024-10-28,Close,93.629997
2024-10-29,Open,94.570000
2024-10-29,Close,95.339996
2024-10-30,Open,95.410004
2024-10-30,Close,95.669998
2024-10-31,Open,94.400002
2024-10-31,Close,94.269997
2024-11-01,Open,94.269997
2024-11-01,Close,94.269997
2024-11-04,Open,92.489998
2024-11-04,Close,92.250000
2024-11-05,Open,91.570000
2024-11-05,Close,91.709999
2024-11-06,Open,90.989998
2024-11-06,Close,90.709999
2024-11-07,Open,88.699997
2024-11-07,Close,87.989998
2024-11-08,Open,89.019997
2024-11-08,Close,89.129997
2024-11-11,Open,88.470001
2024-11-11,Close,88.480003
2024-11-12,Open,87.180000
2024-11-12,Close,85.860001
2024-11-13,Open,87.220001
2024-11-13,Close,87.610001
2024-11-14,Open,85.910004
2024-11-14,Close,84.660004
2024-11-18,Open,86.430000
2024-11-18,Close,86.919998
2024-11-19,Open,88.220001
2024-11-19,Close,88.820000
2024-11-21,Open,87.970001
2024-11-21,Close,88.099998
2024-11-22,Open,87.989998
2024-11-22,Close,88.440002
2024-11-25,Open,87.440002
2024-11-25,Close,86.870003
2024-11-26,Open,85.959999
2024-11-26,Close,86.010002
2024-11-27,Open,86.440002
2024-11-27,Close,86.589996
2024-11-28,Open,85.190002
2024-11-28,Close,85.150002
2024-11-29,Open,86.239998
2024-11-29,Close,86.919998
2024-12-02,Open,86.290001
2024-12-02,Close,86.040001
2024-12-03,Open,86.849998
2024-12-03,Close,87.629997
2024-12-04,Open,87.980003
2024-12-04,Close,87.540001
2024-12-05,Open,88.370003
2024-12-05,Close,88.550003
2024-12-06,Open,88.680000
2024-12-06,Close,88.489998
2024-12-09,Open,88.190002
2024-12-09,Close,88.709999
2024-12-10,Open,90.669998
2024-12-10,Close,90.110001
2024-12-11,Open,90.989998
2024-12-11,Close,90.050003
2024-12-12,Open,91.169998
2024-12-12,Close,91.269997
2024-12-13,Open,88.180000
2024-12-13,Close,87.250000
2024-12-16,Open,86.989998
2024-12-16,Close,87.269997
2024-12-17,Open,87.269997
2024-12-17,Close,86.379997
2024-12-18,Open,86.839996
2024-12-18,Close,86.730003
2024-12-19,Open,84.989998
2024-12-19,Close,84.680000
2024-12-20,Open,83.489998
2024-12-20,Close,82.949997
2024-12-23,Open,84.919998
2024-12-23,Close,85.489998
2024-12-24,Open,85.800003
2024-12-24,Close,85.300003
2024-12-26,Open,85.949997
2024-12-26,Close,85.430000
2024-12-27,Open,85.489998
2024-12-27,Close,85.709999
2024-12-30,Open,86.849998
2024-12-30,Close,84.949997
2024-12-31,Open,83.870003
2024-12-31,Close,83.730003
2025-01-01,Open,83.589996
2025-01-01,Close,83.849998
2025-01-02,Open,84.690002
2025-01-02,Close,84.839996
2025-01-03,Open,85.949997
2025-01-03,Close,85.860001
2025-01-06,Open,85.589996
2025-01-06,Close,85.930000
2025-01-07,Open,86.720001
2025-01-07,Close,87.070000
2025-01-08,Open,87.040001
2025-01-08,Close,87.199997
2025-01-09,Open,87.570000
2025-01-09,Close,87.269997
2025-01-10,Open,88.500000
2025-01-10,Close,87.540001
2025-01-13,Open,87.790001
2025-01-13,Close,87.290001
2025-01-14,Open,86.180000
2025-01-14,Close,86.269997
2025-01-15,Open,86.699997
2025-01-15,Close,87.320000
2025-01-16,Open,88.510002
2025-01-16,Close,88.949997
2025-01-17,Open,88.379997
2025-01-17,Close,87.650002
2025-01-20,Open,87.379997
2025-01-20,Close,87.730003
2025-01-21,Open,88.019997
2025-01-21,Close,87.809998
2025-01-22,Open,88.220001
2025-01-22,Close,88.610001
2025-01-23,Open,88.500000
2025-01-23,Close,87.849998
2025-01-24,Open,88.400002
2025-01-24,Close,88.669998
2025-01-27,Open,87.839996
2025-01-27,Close,87.589996
2025-01-28,Open,87.180000
2025-01-28,Close,87.099998
2025-01-29,Open,87.750000
2025-01-29,Close,88.010002
2025-01-30,Open,88.809998
2025-01-30,Close,89.500000
2025-01-31,Open,90.019997
2025-01-31,Close,90.669998
2025-02-01,Open,90.989998
2025-02-01,Close,90.110001
2025-02-03,Open,90.000000
2025-02-03,Close,90.529999
2025-02-04,Open,91.000000
2025-02-04,Close,91.089996
2025-02-05,Open,92.029999
2025-02-05,Close,93.029999
2025-02-06,Open,92.639999
2025-02-06,Close,91.839996
2025-02-07,Open,92.120003
2025-02-07,Close,92.730003
2025-02-10,Open,92.449997
2025-02-10,Close,92.949997
2025-02-11,Open,92.279999
2025-02-11,Close,91.370003
2025-02-12,Open,91.370003
2025-02-12,Close,91.290001
2025-02-13,Open,92.250000
2025-02-13,Close,92.750000
2025-02-14,Open,93.150002
2025-02-14,Close,94.709999
2025-02-17,Open,93.989998
2025-02-17,Close,92.860001
2025-02-18,Open,92.660004
2025-02-18,Close,93.209999
2025-02-19,Open,93.739998
2025-02-19,Close,94.559998
2025-02-20,Open,94.480003
2025-02-20,Close,94.559998
2025-02-21,Open,94.180000
2025-02-21,Close,94.059998
2025-02-24,Open,93.900002
2025-02-24,Close,93.209999
2025-02-25,Open,93.199997
2025-02-25,Close,92.910004
2025-02-27,Open,92.699997
2025-02-27,Close,91.970001
2025-02-28,Open,90.989998
2025-02-28,Close,90.459999
2025-03-03,Open,91.000000
2025-03-03,Close,91.410004
2025-03-04,Open,92.250000
2025-03-04,Close,92.529999
2025-03-05,Open,93.150002
2025-03-05,Close,93.290001
2025-03-06,Open,93.639999
2025-03-06,Close,93.519997
2025-03-07,Open,94.000000
2025-03-07,Close,94.089996
2025-03-10,Open,94.949997
2025-03-10,Close,94.099998
2025-03-11,Open,93.400002
2025-03-11,Close,93.650002
2025-03-12,Open,94.410004
2025-03-12,Close,94.970001
2025-03-13,Open,95.180000
2025-03-13,Close,95.209999
2025-03-17,Open,96.739998
2025-03-17,Close,96.480003
2025-03-18,Open,96.480003
2025-03-18,Close,96.480003
2025-03-19,Open,97.650002
2025-03-19,Close,96.410004
2025-03-20,Open,96.779999
2025-03-20,Close,95.839996
2025-03-21,Open,95.180000
2025-03-21,Close,94.180000
2025-03-24,Open,94.250000
2025-03-24,Close,94.180000
2025-03-25,Open,94.180000
2025-03-25,Close,94.570000
2025-03-26,Open,95.339996
2025-03-26,Close,95.739998
2025-03-27,Open,96.800003
2025-03-27,Close,95.900002
2025-03-28,Open,97.019997
2025-03-28,Close,97.599998
2025-04-01,Open,97.949997
2025-04-01,Close,96.720001
2025-04-02,Open,96.699997
2025-04-02,Close,96.849998
2025-04-03,Open,95.379997
2025-04-03,Close,93.290001
2025-04-04,Open,90.480003
2025-04-04,Close,89.720001
2025-04-07,Open,86.019997
2025-04-07,Close,87.029999
2025-04-08,Open,87.750000
2025-04-08,Close,87.440002
2025-04-09,Open,87.230003
2025-04-09,Close,87.970001
2025-04-11,Open,89.730003
2025-04-11,Close,90.370003
2025-04-15,Open,91.809998
2025-04-15,Close,92.220001
2025-04-16,Open,92.500000
2025-04-16,Close,93.800003
2025-04-17,Open,92.989998
2025-04-17,Close,92.160004
2025-04-21,Open,92.709999
2025-04-21,Close,93.000000
2025-04-22,Open,93.139999
2025-04-22,Close,92.349998
2025-04-23,Open,92.980003
2025-04-23,Close,93.540001
2025-04-24,Open,94.209999
2025-04-24,Close,94.650002
2025-04-25,Open,94.970001
2025-04-25,Close,94.650002
2025-04-28,Open,94.949997
2025-04-28,Close,93.160004
2025-04-29,Open,93.010002
2025-04-29,Close,94.669998
2025-04-30,Open,93.879997
2025-04-30,Close,91.620003
2025-05-02,Open,91.620003
2025-05-02,Close,91.519997
2025-05-05,Open,91.080002
2025-05-05,Close,91.410004
2025-05-06,Open,92.629997
2025-05-06,Close,93.019997
2025-05-07,Open,93.290001
2025-05-07,Close,92.779999
2025-05-08,Open,92.760002
2025-05-08,Close,92.589996
2025-05-09,Open,92.589996
2025-05-09,Close,93.029999
2025-05-12,Open,92.879997
2025-05-12,Close,91.440002
2025-05-13,Open,93.449997
2025-05-13,Close,93.910004
2025-05-14,Open,92.989998
2025-05-14,Close,93.330002
2025-05-15,Open,91.559998
2025-05-15,Close,91.500000
2025-05-16,Open,92.320000
2025-05-16,Close,92.269997
2025-05-19,Open,92.330002
2025-05-19,Close,92.809998
2025-05-20,Open,92.169998
2025-05-20,Close,92.510002
2025-05-21,Open,94.040001
2025-05-21,Close,94.260002
2025-05-22,Open,95.160004
2025-05-22,Close,94.449997
2025-05-23,Open,94.489998
2025-05-23,Close,94.019997
2025-05-26,Open,94.940002
2025-05-26,Close,94.550003
2025-05-27,Open,94.529999
2025-05-27,Close,94.050003
2025-05-28,Open,94.430000
2025-05-28,Close,94.889999
2025-05-29,Open,94.589996
2025-05-29,Close,94.629997
2025-05-30,Open,94.440002
2025-05-30,Close,94.349998
2025-06-02,Open,94.330002
2025-06-02,Close,94.620003
2025-06-03,Open,96.199997
2025-06-03,Close,97.160004
2025-06-04,Open,98.000000
2025-06-04,Close,98.099998
2025-06-05,Open,98.570000
2025-06-05,Close,100.720001
2025-06-06,Open,102.769997
2025-06-06,Close,102.410004
2025-06-09,Open,102.410004
2025-06-09,Close,102.989998
2025-06-10,Open,103.110001
2025-06-10,Close,103.870003
2025-06-11,Open,103.449997
2025-06-11,Close,102.779999
2025-06-12,Open,103.370003
2025-06-12,Close,102.059998
2025-06-13,Open,103.559998
2025-06-13,Close,103.709999
2025-06-16,Open,104.879997
2025-06-16,Close,103.570000
2025-06-17,Open,103.379997
2025-06-17,Close,104.190002
2025-06-18,Open,105.750000
2025-06-18,Close,106.230003
2025-06-19,Open,105.750000
2025-06-19,Close,104.129997
2025-06-20,Open,102.970001
2025-06-20,Close,103.309998
2025-06-23,Open,103.309998
2025-06-23,Close,103.760002
2025-06-24,Open,103.480003
2025-06-24,Close,102.709999
2025-06-25,Open,102.220001
2025-06-25,Close,101.879997
2025-06-26,Open,103.889999
2025-06-26,Close,103.930000
2025-06-27,Open,106.000000
2025-06-27,Close,101.660004
2025-06-30,Open,102.550003
2025-06-30,Close,102.470001
2025-07-01,Open,102.459999
2025-07-01,Close,103.419998
2025-07-02,Open,102.480003
2025-07-02,Close,102.699997
2025-07-03,Open,103.029999
2025-07-03,Close,103.870003
2025-07-04,Open,104.160004
2025-07-04,Close,103.900002
2025-07-07,Open,104.389999
2025-07-07,Close,103.790001
2025-07-08,Open,104.330002
2025-07-08,Close,104.089996
2025-07-09,Open,103.870003
2025-07-09,Close,103.589996
2025-07-10,Open,103.540001
2025-07-10,Close,103.709999
2025-07-11,Open,105.510002
2025-07-11,Close,106.690002
2025-07-14,Open,109.000000
2025-07-14,Close,110.019997
2025-07-15,Open,108.180000
2025-07-15,Close,108.230003
2025-07-16,Open,107.500000
2025-07-16,Close,107.790001
2025-07-17,Open,107.980003
2025-07-17,Close,107.139999
2025-07-18,Open,109.809998
2025-07-18,Close,109.110001
2025-07-21,Open,109.290001
2025-07-21,Close,109.370003
2025-07-22,Open,110.050003
2025-07-22,Close,110.199997
2025-07-23,Open,110.989998
2025-07-23,Close,112.010002
2025-07-24,Open,110.320000
2025-07-24,Close,110.910004
2025-07-25,Open,111.239998
2025-07-25,Close,110.680000
2025-07-28,Open,109.290001
2025-07-28,Close,109.050003
2025-07-29,Open,109.480003
2025-07-29,Close,109.519997
2025-07-30,Open,109.980003
2025-07-30,Close,109.879997
2025-07-31,Open,107.870003
2025-07-31,Close,106.900002
2025-08-01,Open,106.309998
2025-08-01,Close,105.709999
2025-08-04,Open,107.349998
2025-08-04,Close,108.089996
2025-08-05,Open,108.550003
2025-08-05,Close,108.660004
2025-08-06,Open,109.400002
2025-08-06,Close,109.180000
2025-08-07,Open,110.070000
2025-08-07,Close,110.580002
2025-08-08,Open,110.900002
2025-08-08,Close,110.970001
2025-08-11,Open,110.199997
2025-08-11,Close,109.519997
2025-08-12,Open,109.519997
2025-08-12,Close,109.260002
2025-08-13,Open,110.220001
2025-08-13,Close,111.250000
2025-08-14,Open,111.120003
2025-08-14,Close,110.830002
2025-08-18,Open,110.370003
2025-08-18,Close,110.059998
2025-08-19,Open,109.599998
2025-08-19,Close,109.410004
2025-08-20,Open,107.400002
2025-08-20,Close,106.989998
2025-08-21,Open,109.279999
2025-08-21,Close,109.120003
2025-08-22,Open,110.349998
2025-08-22,Close,109.930000
2025-08-25,Open,111.669998
2025-08-25,Close,112.050003
2025-08-26,Open,112.150002
2025-08-26,Close,111.910004
2025-08-28,Open,112.599998
2025-08-28,Close,112.779999
2025-08-29,Open,113.199997
2025-08-29,Close,113.580002
2025-09-01,Open,118.050003
2025-09-01,Close,118.589996
2025-09-02,Open,119.000000
2025-09-02,Close,117.910004
2025-09-03,Open,118.019997
2025-09-03,Close,118.959999
2025-09-04,Open,118.449997
2025-09-04,Close,119.029999
2025-09-05,Open,118.779999
2025-09-05,Close,119.010002
2025-09-08,Open,118.800003
2025-09-08,Close,120.250000
2025-09-09,Open,120.440002
2025-09-09,Close,120.190002
2025-09-10,Open,119.690002
2025-09-10,Close,119.339996
2025-09-11,Open,119.389999
2025-09-11,Close,119.300003
2025-09-12,Open,122.279999
2025-09-12,Close,123.660004
2025-09-15,Open,123.699997
2025-09-15,Close,123.080002
2025-09-16,Open,124.000000
2025-09-16,Close,124.620003
2025-09-17,Open,122.949997
2025-09-17,Close,121.760002
2025-09-18,Open,121.940002
2025-09-18,Close,123.040001
2025-09-19,Open,124.250000
2025-09-19,Close,123.650002
2025-09-22,Open,127.029999
2025-09-22,Close,128.220001
2025-09-23,Open,128.509995
2025-09-23,Close,129.740005
2025-09-24,Open,130.179993
2025-09-24,Close,129.990005
2025-09-25,Open,129.750000
2025-09-25,Close,132.369995
2025-09-26,Open,132.199997
2025-09-26,Close,133.009995
2025-09-29,Open,138.429993
2025-09-29,Close,139.059998
2025-09-30,Open,139.990005
2025-09-30,Close,136.070007
2025-10-01,Open,139.470001
2025-10-01,Close,139.869995
2025-10-03,Open,138.699997
2025-10-03,Close,139.759995
2025-10-06,Open,142.509995
2025-10-06,Close,143.669998
2025-10-07,Open,143.779999
2025-10-07,Close,143.820007
2025-10-08,Open,143.949997
2025-10-08,Close,150.929993
2025-10-09,Open,150.929993
2025-10-09,Close,156.160004
2025-10-10,Open,156.100006
2025-10-10,Close,153.919998
2025-10-13,Open,157.759995
2025-10-13,Close,164.339996
2025-10-14,Open,168.440002
2025-10-14,Close,174.309998
2025-10-15,Open,177.800003
2025-10-15,Close,168.559998
2025-10-16,Open,173.619995
2025-10-16,Close,157.210007
2025-10-17,Open,163.899994
2025-10-17,Close,160.600006
2025-10-20,Open,155.919998
2025-10-20,Close,148.820007
2025-10-21,Open,147.500000
2025-10-21,Close,145.300003
2025-10-23,Open,142.990005
2025-10-23,Close,141.940002
2025-10-27,Open,138.110001
2025-10-27,Close,138.850006
2025-10-28,Open,137.100006
2025-10-28,Close,133.809998
2025-10-29,Open,137.820007
2025-10-29,Close,141.130005
2025-10-30,Open,139.880005
2025-10-30,Close,140.520004
2025-10-31,Open,142.970001
2025-10-31,Close,142.470001
2025-11-03,Open,143.289993
2025-11-03,Close,142.470001
2025-11-04,Open,140.339996
2025-11-04,Close,139.949997
2025-11-06,Open,140.940002
2025-11-06,Close,141.830002
2025-11-07,Open,141.669998
2025-11-07,Close,142.050003
2025-11-10,Open,144.169998
2025-11-10,Close,145.339996
2025-11-11,Open,148.970001
2025-11-11,Close,148.050003
2025-11-12,Open,148.320007
2025-11-12,Close,150.270004
2025-11-13,Open,156.210007
2025-11-13,Close,157.089996
